condition,learner,seed,pehe,cate_rank_corr,value_learned_policy,value_treat_all,value_treat_none,fraction_treated_by_policy,value_oracle_policy,regret_vs_oracle
linear_low_confounding,linear,67,0.07965574649537606,0.9974293225268327,1.0251582381043214,1.0038756682611212,-0.036491815884629346,0.9225,1.024580684407195,-0.0005775536971264206
linear_low_confounding,linear,68,0.10286564593590475,0.989510530656908,1.0289882248649587,1.002288506207957,-0.02113740993939908,0.92575,1.0283168058327241,-0.0006714190322345548
linear_low_confounding,linear,69,0.07667060765876822,0.995068882441805,1.0167393661186854,0.9963092639359745,-0.020346904162348703,0.93125,1.0174096405669881,0.000670274448302699
linear_low_confounding,linear,70,0.10267062385084684,0.9913041853940115,0.9656805041035215,0.9420403279039098,-0.05051454612253812,0.91,0.9695334494451184,0.0038529453415969694
linear_low_confounding,linear,71,0.0696833426890542,0.9951512061969502,1.001298645827682,0.9798166508169122,-0.0095363324798466,0.929,1.004292360892179,0.0029937150644969712
linear_low_confounding,linear,72,0.10432683079269317,0.9888555276784704,1.0081727174276465,1.0043984544656428,-0.013166917303055787,0.93025,1.0149999187510892,0.006827201323442722
linear_low_confounding,linear,73,0.0896376593901612,0.9950509325031832,1.0496484317612185,1.0135209506123297,0.07098147616627629,0.909,1.053737074087131,0.00408864232591255
linear_low_confounding,linear,74,0.08017345706116781,0.9953640802102549,0.9850430975056232,0.967767342516647,-0.010454363851838953,0.90725,0.9876944245787729,0.002651327073149634
linear_low_confounding,linear,75,0.07987983713994212,0.9947666033604126,1.0160104379183261,0.9972952095506111,-0.017706705089246433,0.91075,1.0170923553545128,0.0010819174361866857
linear_low_confounding,linear,76,0.07816760430836706,0.9940758606297412,1.0162336381104928,1.0027717825467317,-0.01464271242630727,0.93,1.0137182064133246,-0.00251543169716828
linear_low_confounding,linear,77,0.0895072315797821,0.9914233635889601,1.0485109672918973,1.0215156520632191,0.04707916435295412,0.91925,1.0390105064523176,-0.009500460839579672
linear_low_confounding,linear,78,0.04684821945859504,0.997818274613642,0.9932430235758903,0.9666268904321164,-0.023192742372659357,0.924,0.995649581419498,0.0024065578436076596
linear_low_confounding,linear,79,0.09293525752492167,0.9905239543452471,1.010282955808443,0.9859212576937152,-0.01298980159749387,0.92825,1.0106642849946594,0.0003813291862164725
linear_low_confounding,linear,80,0.08390026581641302,0.9930668476916779,1.0675183058009765,1.0403956422055411,0.02315965753401147,0.923,1.0723723323854906,0.0048540265845140596
linear_low_confounding,linear,81,0.0734221740749902,0.9969886719992921,1.0586370439332842,1.0446601318688176,0.011802754157664323,0.91175,1.0623888402876485,0.0037517963543642896
